#Position (bp)	Coverage
3877256.5	41.12981165030114
1.16317685E7	41.25819148903245
1.93862805E7	46.54675316770417
2.71407925E7	42.365802644963345
3.48953045E7	43.41989502369717
4.26498165E7	44.17149963788824
5.04043285E7	42.92512140028928
5.81588405E7	41.58166677671013
6.59133525E7	42.225854702397775
7.36678645E7	40.25018170066666
8.14223765E7	40.96539266429661
8.91768885E7	43.446508174853555
9.69314005E7	41.48704509065174
1.046859125E8	40.71600237384377
1.124404245E8	43.53033292101424
1.201949365E8	93.85701447105892
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	34.90643550490347
1.512129845E8	43.455418858079014
1.589674965E8	44.58625894189086
1.667220085E8	42.71245102206303
1.744765205E8	42.94224846128293
1.822310325E8	43.869672263064395
1.899855445E8	41.125311044718224
1.977400565E8	41.86695578006714
2.054945685E8	42.316621729388
2.132490805E8	42.271366399329835
2.210035925E8	42.14858794467015
2.287581045E8	43.279035095954455
2.365126165E8	41.79222857608577
2.442671285E8	41.84733675052666
2.48697503E8	37.31188163115137
2.52574759E8	38.71000552774968
2.597761525E8	42.90006708352505
2.675306645E8	41.55651935286192
2.752851765E8	43.35491001883806
2.830396885E8	48.32392908799419
2.907942005E8	43.38947015621357
2.985487125E8	41.531133487187844
3.063032245E8	42.70010517747603
3.140577365E8	44.24804978056646
3.218122485E8	43.63741483667831
3.295667605E8	39.17452174940215
3.373212725E8	51.641314501802306
3.450757845E8	67.90250450318473
3.528302965E8	40.53008944985835
3.605848085E8	43.06191208421626
3.683393205E8	40.942418813717744
3.760938325E8	40.99418867363929
3.838483445E8	43.763334172414716
3.916028565E8	41.00083138693963
3.993573685E8	41.34796657739391
4.071118805E8	42.409719657407194
4.148663925E8	41.39058937557902
4.226209045E8	43.75480391287034
4.303754165E8	43.00051608663446
4.381299285E8	42.09474883783789
4.458844405E8	41.993491402166896
4.536389525E8	43.146777643776936
4.613934645E8	41.940967658570905
4.691479765E8	42.56554493693478
4.769024885E8	42.78745948165403
4.846570005E8	42.402525652162254
4.904921255E8	40.52960029501463
4.943693815E8	40.101407897417246
5.001660245E8	42.53565730506317
5.079205365E8	43.67340962268161
5.156750485E8	41.60603529919097
5.234295605E8	41.46656643254921
5.311840725E8	42.51914408024644
5.389385845E8	43.48968329664072
5.466930965E8	43.70037224779586
5.544476085E8	40.324326405065854
5.622021205E8	41.40385455590242
5.699566325E8	39.9143391615101
5.777111445E8	39.709217936602585
5.854656565E8	25.239778982868298
5.932201685E8	42.16306570935734
6.009746805E8	42.123787802507756
6.087291925E8	42.98067860363102
6.164837045E8	43.974063229252856
6.242382165E8	43.08514178584029
6.319927285E8	42.873832163777685
6.397472405E8	41.25358372003293
6.475017525E8	42.643088694685105
6.552562645E8	39.926725756565986
6.630107765E8	42.70257161250121
6.707652885E8	41.99475544044551
6.785198005E8	43.046452697474706
6.862743125E8	44.402653061856114
6.903119965E8	39.73552310070561
6.941892525E8	43.89640817385147
7.017833365E8	40.77882102703561
7.095378485E8	39.942660221558754
7.172923605E8	40.553853550036415
7.250468725E8	40.23968226498328
7.328013845E8	42.33315042906633
7.405558965E8	80.85534267017705
7.483104085E8	39.93557969863223
7.560649205E8	41.83943838116441
7.638194325E8	41.27138496916376
7.715739445E8	43.037741768921116
7.793284565E8	41.5000749241216
7.870829685E8	39.54853870881882
7.948374805E8	42.51614621268237
8.025919925E8	42.32368522996676
8.103465045E8	40.7519814270711
8.181010165E8	40.56955782646284
8.258555285E8	39.578843646124994
8.336100405E8	43.15539959187632
8.413645525E8	45.270732316875645
8.491190645E8	42.67474819821028
8.568735765E8	42.74789748213685
8.646280885E8	42.59989139226298
8.723826005E8	41.96793350761466
8.789432785E8	45.34231589366115
8.828205345E8	42.3753277256302
8.878916245E8	40.507771991325825
8.956461365E8	42.02456595592347
9.034006485E8	39.00195976226486
9.111551605E8	39.82331654138906
9.189096725E8	42.61619274043292
9.266641845E8	29.202746478437327
9.344186965E8	41.64353024406952
9.421732085E8	42.333674511045956
9.499277205E8	41.63035817083009
9.576822325E8	43.24469470161372
9.654367445E8	41.48526406303839
9.731912565E8	42.28800703384043
9.809457685E8	42.663792383066784
9.887002805E8	41.21439247240832
9.964547925E8	42.63187380456694
1.0042093045E9	42.23319210802691
1.0119638165E9	43.09017537144826
1.0197183285E9	43.216846398587045
1.0274728405E9	42.56426413422276
1.0352273525E9	42.961958534592505
1.0429818645E9	41.346136030223434
1.0507363765E9	42.15373307823884
1.0584908885E9	42.7020274132015
1.0624550525E9	42.36317715285129
1.0663323085E9	41.74139656833621
1.0739999125E9	41.81388126035526
1.0817544245E9	40.28606584140949
1.0895089365E9	42.27211744594631
1.0972634485E9	43.753746077122585
1.1050179605E9	43.15104083919143
1.1127724725E9	41.89753836218191
1.1205269845E9	50.67866088800946
1.1282814965E9	40.30104370204082
1.1360360085E9	42.40252810234867
1.1437905205E9	40.462593906618494
1.1515450325E9	42.368011294585656
1.1592995445E9	39.053072456397
1.1670540565E9	41.01923589775862
1.1748085685E9	42.98758890307991
1.1825630805E9	41.26413112778728
1.1903175925E9	41.63065386964389
1.1980721045E9	43.57850642309922
1.2058266165E9	42.18778073978092
1.2135811285E9	42.27667350311664
1.2213356405E9	43.158917801661794
1.2290901525E9	40.18095684164265
1.233312218E9	36.65473254072176
1.237189474E9	42.089713602173454
1.2445991765E9	40.74200155986605
1.2523536885E9	41.76246745120776
1.2601082005E9	43.116250900121116
1.2678627125E9	42.66086441029429
1.2756172245E9	42.71786941589619
1.2833717365E9	40.9997171969042
1.2911262485E9	30.172655352135635
1.2988807605E9	57.70850235321062
1.3066352725E9	40.06089770703817
1.3143897845E9	40.373067189785765
1.3221442965E9	41.94047272091397
1.3298988085E9	41.60230405214409
1.3376533205E9	43.8866724301929
1.3454078325E9	40.56769194502504
1.3531623445E9	41.87215391503682
1.3609168565E9	41.807971023837474
1.3686713685E9	42.008366741840106
1.3764258805E9	41.350582473790745
1.3841803925E9	41.61213987417906
1.3904266695E9	41.23650128048675
1.3943039255E9	39.69476871972869
1.3996894165E9	41.536620099369244
1.4074439285E9	40.71477186443196
1.4151984405E9	41.44663558454742
1.4229529525E9	42.45753569018915
1.4307074645E9	40.95191818647002
1.4384619765E9	95.82499698240198
1.4462164885E9	41.85208327745189
1.4539710005E9	42.495359217962395
1.4617255125E9	42.75141324173591
1.4694800245E9	41.321737718634004
1.4772345365E9	44.58549254936997
1.4849890485E9	41.677335981941866
1.4927435605E9	44.27782650926325
1.5004980725E9	41.010016877915724
1.5082525845E9	39.885250806240286
1.5160070965E9	42.12751234378127
1.5237616085E9	42.88026867454715
1.5315161205E9	41.63183292514087
1.5372765445E9	38.66905740751754
1.5411538005E9	43.37914525336896
1.5470251445E9	41.69043970787588
1.5547796565E9	40.94382367323695
1.5625341685E9	41.110359491351616
1.5702886805E9	41.22537317628756
1.5780431925E9	35.24515997911925
1.5857977045E9	17.493495657753833
1.5935522165E9	0.0
1.6013067285E9	2.011744517256534
1.6090612405E9	60.80912170875485
1.6168157525E9	41.21165419564765
1.6245702645E9	40.445455755307364
1.6323247765E9	41.73989182040082
1.6400792885E9	42.79897883967424
1.6478338005E9	40.8572463360686
1.6555883125E9	42.93753765549657
1.6633428245E9	43.115441564859275
1.6710973365E9	42.60979994614748
1.677673868E9	40.81739970595814
1.681551124E9	41.42004685136978
1.6866063605E9	42.14460652069402
1.6943608725E9	42.77840913780261
1.7021153845E9	40.33588935061291
1.7098698965E9	43.010073103246214
1.7176244085E9	40.46263285168686
1.7253789205E9	155.22765623420275
1.7331334325E9	38.5100912862086
1.7408879445E9	40.635292201495076
1.7486424565E9	42.53367316989129
1.7563969685E9	43.23361495862022
1.7641514805E9	41.827094728849474
1.7719059925E9	44.17309187219002
1.7796605045E9	43.55307426179752
1.7874150165E9	42.180083285705145
1.7951695285E9	42.71169133531549
1.8029240405E9	42.0317633140551
