#Position (bp)	Coverage
3877256.5	36.81628141138991
1.16317685E7	36.7642336487454
1.93862805E7	41.49366368895941
2.71407925E7	37.731622441231636
3.48953045E7	38.5523642235643
4.26498165E7	39.083094332693015
5.04043285E7	38.05196935667905
5.81588405E7	36.76755519883134
6.59133525E7	37.34175870770462
7.36678645E7	35.455967828794385
8.14223765E7	36.14294207037142
8.91768885E7	38.408242452909995
9.69314005E7	36.6454033471094
1.046859125E8	35.90061902025556
1.124404245E8	38.54681119843518
1.201949365E8	84.53510730269035
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	30.87937048778827
1.512129845E8	38.558244413059136
1.589674965E8	39.38465682946909
1.667220085E8	37.725310889969606
1.744765205E8	37.94414851637344
1.822310325E8	38.79626712809265
1.899855445E8	36.07992533895105
1.977400565E8	37.00151885766635
2.054945685E8	37.56734131045255
2.132490805E8	37.51317774735534
2.210035925E8	37.239976674225275
2.287581045E8	38.53313786863699
2.365126165E8	36.97800622398934
2.442671285E8	37.1040846928859
2.48697503E8	32.78584968682118
2.52574759E8	34.38426087970188
2.597761525E8	37.9735845402006
2.675306645E8	36.72915149270515
2.752851765E8	38.46448377409178
2.830396885E8	43.05793556061297
2.907942005E8	38.562052260670946
2.985487125E8	36.57791953897292
3.063032245E8	37.64929437210233
3.140577365E8	39.13658899489742
3.218122485E8	38.61739217116435
3.295667605E8	34.431924794235925
3.373212725E8	45.94269323459684
3.450757845E8	60.73477093078198
3.528302965E8	35.95775543322391
3.605848085E8	38.03457367787941
3.683393205E8	36.21541497388875
3.760938325E8	36.21614951398618
3.838483445E8	38.79498116709343
3.916028565E8	36.162220910870985
3.993573685E8	36.496499070476645
4.071118805E8	37.42548093290719
4.148663925E8	36.467156669562186
4.226209045E8	38.635319669374425
4.303754165E8	37.89364540283128
4.381299285E8	37.16752736987189
4.458844405E8	37.036775363813994
4.536389525E8	38.17203029668405
4.613934645E8	37.06423537677161
4.691479765E8	37.7030920836798
4.769024885E8	37.825698896332874
4.846570005E8	37.69473062908408
4.904921255E8	36.107566440859934
4.943693815E8	35.439113373175914
5.001660245E8	37.65470348101854
5.079205365E8	38.74303760185038
5.156750485E8	36.77271413081829
5.234295605E8	36.618249220582804
5.311840725E8	37.60362470262474
5.389385845E8	38.686058129770124
5.466930965E8	38.77115439372587
5.544476085E8	35.67209954668972
5.622021205E8	36.702987757321154
5.699566325E8	35.225823236845855
5.777111445E8	34.98127902826123
5.854656565E8	22.295950538215685
5.932201685E8	37.1981852629798
6.009746805E8	37.0709571408233
6.087291925E8	37.933045303173174
6.164837045E8	38.95421272157423
6.242382165E8	38.13977062644303
6.319927285E8	37.951444526747785
6.397472405E8	36.470746450582574
6.475017525E8	37.54222380467011
6.552562645E8	35.206364887951686
6.630107765E8	37.69966362809162
