#Position (bp)	Coverage
3877256.5	41.779156831532404
1.16317685E7	41.5546658513134
1.93862805E7	47.00271351698211
2.71407925E7	42.65369271464149
3.48953045E7	43.606391865793746
4.26498165E7	44.302701575547246
5.04043285E7	43.06840120951518
5.81588405E7	41.615991438274904
6.59133525E7	42.18814143301345
7.36678645E7	40.11432789065257
8.14223765E7	40.93079422663863
8.91768885E7	43.369292226254856
9.69314005E7	41.44332357729281
1.046859125E8	40.59793188791248
1.124404245E8	43.589995476182125
1.201949365E8	94.61522594845427
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	34.97298411557039
1.512129845E8	43.61394953028637
1.589674965E8	44.76149085848342
1.667220085E8	42.64856705360698
1.744765205E8	42.90893095529416
1.822310325E8	43.9267973278009
1.899855445E8	40.91850383363905
1.977400565E8	41.92087896698077
2.054945685E8	42.57479271422883
2.132490805E8	42.439746691990415
2.210035925E8	42.11945613083067
2.287581045E8	43.533283848164785
2.365126165E8	41.87542620347999
2.442671285E8	41.82577768916987
2.48697503E8	37.08342244925816
2.52574759E8	38.91080889403642
2.597761525E8	43.05066727603233
2.675306645E8	41.62299342627879
2.752851765E8	43.50343709571924
2.830396885E8	48.450818181724394
2.907942005E8	43.49794442255038
2.985487125E8	41.49601612583745
3.063032245E8	42.60834569602832
3.140577365E8	44.160101886488796
3.218122485E8	43.722485567112415
3.295667605E8	38.943774282637
3.373212725E8	51.89147930907838
3.450757845E8	68.36368619972475
3.528302965E8	40.64085838025655
3.605848085E8	43.11510666306275
3.683393205E8	41.02526129303817
3.760938325E8	40.96609019368337
3.838483445E8	43.872821010529094
3.916028565E8	40.908931729037235
3.993573685E8	41.29067954243929
4.071118805E8	42.32621034050886
4.148663925E8	41.35550631683851
4.226209045E8	43.73892103074958
4.303754165E8	42.91387491566201
4.381299285E8	41.948272309076316
4.458844405E8	41.87064150522947
4.536389525E8	43.152504890056264
4.613934645E8	41.995895937745665
4.691479765E8	42.71314571439183
4.769024885E8	42.698406553500725
4.846570005E8	42.675878765807575
4.904921255E8	40.98138690586551
4.943693815E8	39.96502685492816
5.001660245E8	42.54787909284298
5.079205365E8	43.82322807676357
5.156750485E8	41.619071451562654
5.234295605E8	41.54915963764064
5.311840725E8	42.51093066849339
5.389385845E8	43.70625914306407
5.466930965E8	43.77723382206385
5.544476085E8	40.332983171603836
5.622021205E8	41.452345937436164
5.699566325E8	39.82584319941732
5.777111445E8	39.54208414404414
5.854656565E8	25.168924234045935
5.932201685E8	42.16606602710783
6.009746805E8	42.03117269017057
6.087291925E8	42.870753826933274
6.164837045E8	44.116327887557595
6.242382165E8	43.204194538611844
6.319927285E8	42.84691209453283
6.397472405E8	41.21205912119293
6.475017525E8	42.49894654879637
6.552562645E8	39.85411667426654
6.630107765E8	42.67950104403733
6.707652885E8	41.92331909474123
6.785198005E8	43.0944027167667
6.862743125E8	44.5757393888874
6.903119965E8	40.20580883636273
6.941892525E8	44.385810158554555
7.017833365E8	40.960087623824684
7.095378485E8	39.8892246217428
7.172923605E8	40.5636731234667
7.250468725E8	40.181486984609734
7.328013845E8	42.3971523933421
7.405558965E8	82.09970350165169
7.483104085E8	39.855113513268144
7.560649205E8	41.71606878679148
7.638194325E8	41.248408668398476
7.715739445E8	43.11298634910875
7.793284565E8	41.50838724603173
7.870829685E8	39.53320221826983
7.948374805E8	42.52394102942906
8.025919925E8	42.293745628351594
8.103465045E8	40.786392618903676
8.181010165E8	40.545842085227285
8.258555285E8	39.53540609647648
8.336100405E8	43.0998757884442
8.413645525E8	45.24844103665066
8.491190645E8	42.5099130673858
8.568735765E8	42.680225009645994
8.646280885E8	42.54048172212513
8.723826005E8	41.95048211931324
8.789432785E8	45.44519758725985
8.828205345E8	43.06636768595969
8.878916245E8	40.565719802870895
8.956461365E8	42.074529899495936
9.034006485E8	38.845162274557055
9.111551605E8	39.809909121296094
9.189096725E8	42.57964537291321
9.266641845E8	29.084696496697664
9.344186965E8	41.58492565360657
9.421732085E8	42.27217251066218
9.499277205E8	41.66453775556734
9.576822325E8	43.31812317783505
9.654367445E8	41.45206442391217
9.731912565E8	42.137183745411704
9.809457685E8	42.5322494826238
9.887002805E8	41.16247121675742
9.964547925E8	42.57546097033572
1.0042093045E9	42.187660293774776
1.0119638165E9	43.17404254452118
1.0197183285E9	43.44935309920211
1.0274728405E9	42.59607954697859
1.0352273525E9	43.017434108039296
1.0429818645E9	41.23289511964131
1.0507363765E9	42.326169847954326
1.0584908885E9	43.0743570968747
1.0624550525E9	42.46508951995213
1.0663323085E9	41.9186380775591
1.0739999125E9	41.94220564749916
1.0817544245E9	40.316205068739336
1.0895089365E9	42.37032375473789
1.0972634485E9	44.145324554272406
1.1050179605E9	43.434563258139264
1.1127724725E9	41.88565715031455
1.1205269845E9	50.68244681290067
1.1282814965E9	40.24259089417877
1.1360360085E9	42.41698923155964
1.1437905205E9	40.356877002705005
1.1515450325E9	42.441147682794224
1.1592995445E9	38.94886035381724
1.1670540565E9	41.043935840192134
1.1748085685E9	42.93465894436684
1.1825630805E9	41.18367448525452
1.1903175925E9	41.56316038971892
1.1980721045E9	43.59274845406133
1.2058266165E9	42.111440281477414
1.2135811285E9	42.44374436457123
1.2213356405E9	43.20079948293329
1.2290901525E9	40.2634272794987
1.233312218E9	36.92109991169037
1.237189474E9	42.64226153177408
1.2445991765E9	40.78313412887877
1.2523536885E9	41.738735719281884
1.2601082005E9	43.23601291738281
1.2678627125E9	42.66748184798734
1.2756172245E9	42.6862300296911
1.2833717365E9	41.16590792560512
1.2911262485E9	30.227640759341142
1.2988807605E9	57.79751169383709
1.3066352725E9	40.368986339823834
1.3143897845E9	40.30488611017689
1.3221442965E9	41.896622637246544
1.3298988085E9	41.80348034795742
1.3376533205E9	44.067338473394585
1.3454078325E9	40.489725723552944
1.3531623445E9	41.71957216650126
1.3609168565E9	41.713025268385685
1.3686713685E9	42.150893441134656
1.3764258805E9	41.396958054871796
1.3841803925E9	41.791506931706344
1.3904266695E9	41.72100521692294
1.3943039255E9	39.92226277735234
1.3996894165E9	41.58224514966255
1.4074439285E9	40.78665040430655
1.4151984405E9	41.49637423992638
1.4229529525E9	42.53399594971289
1.4307074645E9	41.02964390280136
1.4384619765E9	96.11647812267232
1.4462164885E9	42.02801040220197
1.4539710005E9	42.498056615297
1.4617255125E9	42.7790638534056
1.4694800245E9	41.29601127704748
1.4772345365E9	44.54507956142179
1.4849890485E9	41.605896799179625
1.4927435605E9	44.441531588319165
1.5004980725E9	41.049236367162756
1.5082525845E9	39.74645780417904
1.5160070965E9	42.05507335600229
1.5237616085E9	42.91003560249826
1.5315161205E9	41.77979439583045
1.5372765445E9	39.3529252302503
1.5411538005E9	43.452843104216065
1.5470251445E9	41.73811466150288
1.5547796565E9	40.8528993184871
1.5625341685E9	41.00760318637717
1.5702886805E9	41.25933895002032
1.5780431925E9	35.28005140749025
1.5857977045E9	17.495318467493504
1.5935522165E9	0.0
1.6013067285E9	2.0230290442519143
1.6090612405E9	61.09559918148299
1.6168157525E9	41.05598340682173
1.6245702645E9	40.40691664414214
1.6323247765E9	41.877473269755725
1.6400792885E9	42.78412413314984
1.6478338005E9	40.95880553154086
1.6555883125E9	43.016217783917284
1.6633428245E9	43.087412205951836
1.6710973365E9	43.06336594746388
1.677673868E9	41.54729352376221
1.681551124E9	41.58388317973005
1.6866063605E9	42.11221840910169
1.6943608725E9	42.83815615992341
1.7021153845E9	40.2271542039009
1.7098698965E9	43.04566399536167
1.7176244085E9	40.407443692136916
1.7253789205E9	155.67484336860915
1.7331334325E9	38.50059810340096
1.7408879445E9	40.50409516420891
1.7486424565E9	42.54834140433337
1.7563969685E9	43.48473301737105
1.7641514805E9	41.75705331296154
1.7719059925E9	44.20240628939642
1.7796605045E9	43.738640548883026
1.7874150165E9	42.180722139574996
1.7951695285E9	42.68263147958247
1.8029240405E9	42.21236255743753
1.8106785525E9	39.60729972434113
1.8152318495E9	50.88850750176395
1.8191091055E9	42.05623208687951
1.8261875765E9	43.33155922642199
1.8339420885E9	42.225400386252545
1.8416966005E9	39.35530772278127
1.8494511125E9	42.99141351512513
1.8572056245E9	40.04359255617891
1.8649601365E9	54.05071602184638
1.8727146485E9	33.190291922947566
1.8804691605E9	44.26299746521767
1.8882236725E9	43.05984696393532
1.8959781845E9	42.51064154649577
1.9037326965E9	40.86668845183294
1.9114872085E9	40.484861716636715
1.9192417205E9	41.622032437373235
1.9269962325E9	43.569458271519856
1.9347507445E9	43.88790242377599
1.9425052565E9	43.033243097695895
1.9486484595E9	39.21055258574009
1.9525257155E9	44.0118326155939
1.9580142805E9	43.928057884235656
1.9657687925E9	43.25787722038473
1.9735233045E9	42.239726755210384
1.9812778165E9	43.73338863876928
1.9890323285E9	28.661178163113295
1.9967868405E9	43.75334592299296
2.0045413525E9	44.96119962158805
2.0122958645E9	41.979768036982854
2.0200503765E9	43.25953161204728
2.0278048885E9	40.803990889433145
2.0355594005E9	39.96015364990086
2.0433139125E9	44.336030558725035
2.0510684245E9	43.76092976579313
2.0588229365E9	44.50198980928781
2.0665774485E9	43.69054906356454
2.0743319605E9	44.10811576537634
2.081487759E9	40.50219403896701
2.085365015E9	0.0
2.0898409845E9	0.0
2.0975954965E9	0.0
2.1053500085E9	29.840195359811165
2.1131045205E9	43.94094921769416
2.1208590325E9	41.72619257020945
2.1286135445E9	44.46881854074118
2.1363680565E9	43.08703255601384
2.1441225685E9	39.60610674146871
2.1518770805E9	39.66748171903016
2.1596315925E9	42.20887877921912
2.1673861045E9	39.87230092622205
2.1751406165E9	38.75041666064867
2.1828951285E9	43.11139849935109
2.1906496405E9	40.91021897960826
2.197231538E9	38.909451955092756
2.201108794E9	0.0
2.2061586645E9	0.0
2.2139131765E9	0.0
2.2216676885E9	40.16183146018731
2.2294222005E9	41.14211584171899
2.2371767125E9	42.675493570710834
2.2449312245E9	40.03832375267457
2.2526857365E9	44.64007432060199
2.2604402485E9	43.8132870256697
2.2681947605E9	45.33779482190498
2.2759492725E9	44.51774412110008
2.2837037845E9	39.68414814497676
2.2914582965E9	43.893325073196095
2.2992128085E9	43.44169755620985
2.305187892E9	41.82821228151504
2.309065148E9	0.0
2.3147218325E9	0.0
2.3224763445E9	0.0
2.3302308565E9	45.276366713985354
2.3379853685E9	39.53978780353941
2.3457398805E9	42.88145791766136
2.3534943925E9	42.903768928334884
2.3612489045E9	43.26879924874705
2.3690034165E9	43.95793893929109
2.3767579285E9	43.86881585843184
2.3845124405E9	44.44111634619948
2.3922669525E9	40.917492938304825
2.4000214645E9	43.22846995400871
2.406857916E9	42.0995703055104
2.410735172E9	41.5962940350881
2.4155304885E9	41.78478387808285
2.4232850005E9	44.407986472907645
2.4310395125E9	45.456436717100964
2.4387940245E9	47.54103469051309
2.4465485365E9	24.133755031909164
2.4543030485E9	53.93602898544744
2.4620575605E9	42.22929231394574
2.4698120725E9	40.80193066952504
2.4775665845E9	43.01269390001589
2.4853210965E9	42.39447537124193
2.4930756085E9	43.15934297348434
2.4985623645E9	42.53976669773221
2.5024396205E9	42.625365118645924
2.5085846325E9	42.901022914143404
2.5163391445E9	42.811676608405534
2.5240936565E9	42.006167506091934
2.5318481685E9	43.397070247618416
2.5396026805E9	45.78690238663632
2.5473571925E9	43.77475565193529
2.5551117045E9	42.86960365784462
2.5628662165E9	43.57920421040035
2.5706207285E9	42.701794387577195
2.5779325295E9	42.400115881434076
2.5818097855E9	90.75062173743142
2.5861297525E9	42.61335851953031
2.5938842645E9	38.192640233195846
2.6016387765E9	41.52209861819802
2.6093932885E9	40.33256689782671
2.6171478005E9	40.29007292786445
2.6249023125E9	42.10911698892206
2.6326568245E9	41.591130299366355
2.6404113365E9	43.653234658738036
2.6481658485E9	39.543551418838476
2.6557437135E9	40.209734667996536
2.6596209695E9	39.252874376581545
2.6636748725E9	42.80174136038477
2.6714293845E9	43.829839066597614
2.6791838965E9	41.722004814745276
2.6869384085E9	45.76198283012522
2.6946929205E9	43.91748313755914
2.7024474325E9	43.48393864114209
2.7102019445E9	43.56087359204551
2.716326253E9	41.46817241697735
2.720203509E9	42.21215050759
2.7257109685E9	42.27204948551243
2.7334654805E9	41.25862659055786
2.7412199925E9	43.6583605776869
2.7489745045E9	31.146300502210842
2.7567290165E9	43.25480971594344
2.7644835285E9	44.201454585407824
2.7722380405E9	43.1485482258587
2.778857061E9	40.84770993278234
2.782734317E9	0.0
2.7877470645E9	6.389325982086301
2.7955015765E9	46.94256311680219
2.8032560885E9	39.10254300979868
2.8110106005E9	42.34059499811207
2.8187651125E9	43.16146612449629
2.8261855445E9	42.40645722933323
2.8300628005E9	0.0
2.8342741365E9	0.0
2.8420286485E9	0.9035346131387765
2.8497831605E9	46.49877194077461
2.8575376725E9	43.28985125047198
2.8652921845E9	43.336714031779174
2.8730466965E9	43.588634204189766
2.8789786195E9	41.11143995596367
2.8828558755E9	36.26930070355961
2.8885557205E9	19.951890589633493
2.8963102325E9	21.861094547277766
2.9040647445E9	21.457542138048144
2.9118192565E9	20.234908657050244
2.9195737685E9	21.09585709584304
2.9273282805E9	21.309046526718895
2.9350827925E9	20.30813776547125
2.9428373045E9	25.71481712840215
2.9505918165E9	20.967857293921266
2.9583463285E9	20.67111663506356
2.9661008405E9	19.34498856923556
2.9738553525E9	19.354976173871417
2.9816098645E9	20.60561967019975
2.9893643765E9	21.111861584584563
2.9971188885E9	21.19864215826863
3.0048734005E9	19.995752795275834
3.0126279125E9	21.342306646762555
3.0203824245E9	20.176326892008163
3.0281369365E9	19.723432628642524
3.0341590195E9	23.110773269825494
3.0380362755E9	6.841616020050461
3.0436459605E9	25.947056113911486
3.0514004725E9	49.152002472882884
3.0591549845E9	26.27360638554689
3.0669094965E9	8.78649926649156
3.0746640085E9	0.0
3.0824185205E9	0.0
3.0901730325E9	0.0
3.0948638505E9	271.09749164784
3.095685697E9	18417.163377391513
3.0956961125E9	66.67081182543407
3.0957057475E9	15525.630130597016
3.095723208E9	180.5615929292422
3.0957468575E9	179.07927408164755
3.0957743915E9	19.0043349468969
3.0958051445E9	114.49003666035951
3.0958392935E9	161.86639206358416
3.0958746045E9	20.08066836339493
3.0959108895E9	55.7577837570699
3.095947426E9	109.95866415650323
3.095984339E9	21.44285137861466
3.0960216755E9	59.87263320710438
3.0960595015E9	28.035225664412643
3.0960978295E9	19.88236974702613
3.0961365375E9	21.02171455003341
3.0961758875E9	20.4497310611773
3.096215745E9	37.7650830223647
3.096255679E9	23.42968026240016
3.0962957E9	29.02825225045508
3.096336017E9	223.82869902050282
3.0963766085E9	295.8379907507626
3.096417435E9	24.285261335089388
3.096458902E9	71.2206615314907
3.0965008355E9	34.90601898221014
3.0965428785E9	231.41127348643008
3.096585625E9	90.13979834337002
3.096629057E9	18.787353812926497
3.096672664E9	80.12213041587512
3.096717443E9	130.73039440120348
3.096763347E9	87.2225245423478
3.0968269725E9	33.48900504243021
3.09691267E9	152.10881944829882
3.097004057E9	227.1858472957956
3.097103618E9	25.52071256095384
3.0972210215E9	20.585313225419476
3.0973497685E9	336.94349442379183
3.0974831875E9	218.57739002889963
3.097629745E9	117.84003552192127
3.097787028E9	22.16024477128084
3.097947186E9	98.21494660155014
3.0981086605E9	2204.769669101742
3.098271681E9	17.726447433313645
3.0984370835E9	53.09889173060529
3.0986053035E9	2096.4457892320193
3.098776315E9	66.09619573741352
3.0989485365E9	556.6826180830441
3.099120956E9	17.939818598046887
3.0992945225E9	147.78189222626986
3.0994714155E9	127.24635877632564
3.099650861E9	228.522112714463
3.099830935E9	22.50379318943781
3.1000126105E9	162.9248917417549
3.1001974875E9	415.5572252726669
3.100384347E9	66.50056994236357
3.100571295E9	14.285876974897747
3.100759707E9	109.20394754174373
3.100950336E9	111.91097775619029
3.101151657E9	491.0374669110161
3.1015309915E9	40.317331998772595
